,X_key,Course.ID,EntityType,Name,Length..Hours.,Avg..User.Rating,Total.Enrollments,Total.Ratings,Organiser,Difficulty,Public.URL,uni
3169,syJ_D-anEemyKgrJqSaUtA,syJ_D-anEemyKgrJqSaUtA,COURSE,Introducción al análisis de Costos para la Dirección de Empresas,10,5,96,3,Universidad Austral,Beginner,https://www.coursera.org/learn/analisis-costos-direccion-empresas,TRUE
3170,pNJRE3jlEeeO7g69QmeD8A,pNJRE3jlEeeO7g69QmeD8A,COURSE,Общие вопросы патологии и патологической анатомии (General Issues of Pathology and Pathologic Anatomy),13,4.266666667,2990,15,Saint Petersburg State University,Intermediate,https://www.coursera.org/learn/voprosy-patologii,TRUE
3171,lQrxgXg9Eeeobg7O-NRcDA,lQrxgXg9Eeeobg7O-NRcDA,COURSE,Коммерциализация результатов НИОКР,25,4.740740741,907,27,Moscow Institute of Physics and Technology,Beginner,https://www.coursera.org/learn/kommercializaciya-niokr,TRUE
3172,hUPm20cPEea9IA5mW7znqQ,hUPm20cPEea9IA5mW7znqQ,COURSE,Financial Analysis for Startups,14,4.351351351,4509,37,Yonsei University,Beginner,https://www.coursera.org/learn/financial-ratios,TRUE
3173,bPG4LLU2EeWABgp2r5zOmw,bPG4LLU2EeWABgp2r5zOmw,COURSE,Investment Strategy,11,4.365079365,8089,63,Indian School of Business,Intermediate,https://www.coursera.org/learn/investment-philosophy,TRUE
3175,PsI7dlrCEeW5ChKOjFc59Q,PsI7dlrCEeW5ChKOjFc59Q,COURSE,Clasificación de imágenes: ¿cómo reconocer el contenido de una imagen?,25,4.397058824,10635,68,Universitat Autònoma de Barcelona,Mixed,https://www.coursera.org/learn/clasificacion-imagenes,TRUE
3177,K7t2FcZtEee5ZQq8Yf6s3g,K7t2FcZtEee5ZQq8Yf6s3g,COURSE,Sales Force Management,20,4.545454545,924,11,West Virginia University,Mixed,https://www.coursera.org/learn/sales-force-management,TRUE
3178,Gbmh9afnEei6dQ6cCLo47A,Gbmh9afnEei6dQ6cCLo47A,COURSE,Razonamiento artificial,18,4.4,1344,15,Universidad Nacional Autónoma de México,Intermediate,https://www.coursera.org/learn/razonamiento-artificial,TRUE
3179,ETV0lFtwEeeN9RJSuE6_vA,ETV0lFtwEeeN9RJSuE6_vA,COURSE,Civic Engagement in American Democracy,9,4.857142857,1565,14,Duke University,Beginner,https://www.coursera.org/learn/civic-engagement-american-democracy,TRUE
3180,Cn74w09QEea4vhJIkIeSTQ,Cn74w09QEea4vhJIkIeSTQ,COURSE,Coberturas de riesgo con futuros y opciones para agrobusiness,22,4.44,3320,25,Universidad Austral,Beginner,https://www.coursera.org/learn/coberturas-de-riesgo,TRUE
3181,5o1KjAJMEem8MhKCabG1eg,5o1KjAJMEem8MhKCabG1eg,COURSE,Atención prehospitalaria del ictus agudo y selección de pacientes para tratamiento endovascular con la escala RACE,6,4.870967742,566,31,Universitat de Barcelona,Intermediate,https://www.coursera.org/learn/ictus-agudo-escala-race,TRUE
3182,5amnKcqnEei-awqZBg9RMg,5amnKcqnEei-awqZBg9RMg,COURSE,Green Business Strategy,10,4.5,848,26,The Hong Kong University of Science and Technology,Beginner,https://www.coursera.org/learn/green-business-strategy,TRUE
3183,3quq5BI8EeieMQ7mFtGFTA,3quq5BI8EeieMQ7mFtGFTA,COURSE,Introduction to advanced tomography,16,5,494,3,Technical University of Denmark (DTU),Mixed,https://www.coursera.org/learn/cinemaxe,TRUE
3186,xh_D0LmIEeayqhK4SOTn7g,xh_D0LmIEeayqhK4SOTn7g,COURSE,Basic Cryptography and Programming with Crypto API,9,4.0625,3256,16,University of Colorado Boulder,Intermediate,https://www.coursera.org/learn/basic-cryptography-and-crypto-api,TRUE
3187,xg_cj6KwEeWiwAqQT7MHVQ,xg_cj6KwEeWiwAqQT7MHVQ,COURSE,Foundations of Professional Identity,22,4.76744186,4315,43,University of Illinois at Urbana-Champaign,Beginner,https://www.coursera.org/learn/professional-identity,TRUE
3188,t5FppQ5YEeajjw48wp655Q,t5FppQ5YEeajjw48wp655Q,COURSE,Valuación de empresas,8,4.655172414,3273,145,Universidad Nacional Autónoma de México,Intermediate,https://www.coursera.org/learn/valuacionempresas,TRUE
3189,qpc6hYZNEeaG-BL9miwwYw,qpc6hYZNEeaG-BL9miwwYw,COURSE,Fundamentals of particle accelerator technology  (NPAP MOOC),20,4.777777778,619,18,Lund University,Intermediate,https://www.coursera.org/learn/fundamentals-particle-accelerator-technology,TRUE
3191,pjyrh4miEeaMiAqVzgob_Q,pjyrh4miEeaMiAqVzgob_Q,COURSE,"Engineering Life: Synbio, Bioethics & Public Policy",19,4.545454545,2715,33,Johns Hopkins University,Intermediate,https://www.coursera.org/learn/synbioethics,TRUE
3192,enk-CJRMEeaerwqx2eVOvQ,enk-CJRMEeaerwqx2eVOvQ,COURSE,Введение в Биоинформатику: Метагеномика (Introduction to Bioinformatics: Metagenomics),11,4.827586207,3061,29,Saint Petersburg State University,Beginner,https://www.coursera.org/learn/bioinformatics-metagenomics,TRUE
3193,eXbmvDe9EeWO-Qq6rEZAow,eXbmvDe9EeWO-Qq6rEZAow,COURSE,Ruby on Rails Web Services and Integration with MongoDB,26,4.297734628,19714,309,Johns Hopkins University,Mixed,https://www.coursera.org/learn/ruby-on-rails-web-services-mongodb,TRUE
3194,ZEpcUeUqEeW_yhIcE2bZaw,ZEpcUeUqEeW_yhIcE2bZaw,COURSE,Emprender la emprendeduría,3,4.304347826,4667,92,Universitat de Barcelona,Beginner,https://www.coursera.org/learn/emprender,TRUE
3195,W0t1pk86Eem5IQ5Koqu4WA,W0t1pk86Eem5IQ5Koqu4WA,COURSE,"Big Data, Artificial Intelligence, and Ethics",21,NA,154,0,"University of California, Davis",Beginner,https://www.coursera.org/learn/big-data-ai-ethics,TRUE
3196,VTetktbvEeiWVQ4b0mfEmg,VTetktbvEeiWVQ4b0mfEmg,COURSE,ممارسات التدريب,9,4.75,1060,40,"University of California, Davis",Mixed,https://www.coursera.org/learn/coaching-practices-ar,TRUE
3197,UIi0kNpgEeWP9RIK11q74w,UIi0kNpgEeWP9RIK11q74w,COURSE,Systems Science and Obesity,12,4.666666667,11114,135,Johns Hopkins University,Beginner,https://www.coursera.org/learn/systems-science-obesity,TRUE
3198,U9wbh2Q4EeiyMhJxqdQ2EA,U9wbh2Q4EeiyMhJxqdQ2EA,COURSE,Skepticism,7,4.5,938,8,"University of California, Irvine",Beginner,https://www.coursera.org/learn/skepticism,TRUE
3199,TT_oxZB0EeiQHw5xPJAuLA,TT_oxZB0EeiQHw5xPJAuLA,COURSE,Strategic management: Be competitive,9,4.956521739,742,23,Macquarie University,Beginner,https://www.coursera.org/learn/strategic-management-be-competitive,TRUE
3200,N0UXuVEUEeeMogo_t-e1wg,N0UXuVEUEeeMogo_t-e1wg,COURSE,Symmetric Cryptography,11,4.5,2669,72,University of Colorado Boulder,Intermediate,https://www.coursera.org/learn/symmetric-crypto,TRUE
3202,DlTNoETdEeiajA5pPRmC1g,DlTNoETdEeiajA5pPRmC1g,COURSE,US Social Services Compared,8,4.741935484,794,31,Columbia University,Beginner,https://www.coursera.org/learn/welfare-state,TRUE
3203,3BntQFUGEea6Uwq1IhBOhw,3BntQFUGEea6Uwq1IhBOhw,COURSE,¿Cómo (nos) cambia la Tecnología?,20,4.294117647,4924,34,Universidad de Chile,Beginner,https://www.coursera.org/learn/comonoscambialatecnologia,TRUE
3204,0wR1g5n1EeWt-Ao8imSkCQ,0wR1g5n1EeWt-Ao8imSkCQ,COURSE,Photography Capstone Project,30,4.905759162,1553,191,Michigan State University,Intermediate,https://www.coursera.org/learn/photography-project,TRUE
3205,0rKoNvtAEeSZDSIACyoA8g,0rKoNvtAEeSZDSIACyoA8g,COURSE,Invitation to Mathematics     הזמנה למתמטיקה,38,4.483870968,8040,62,Hebrew University of Jerusalem,Mixed,https://www.coursera.org/learn/introduction-to-math,TRUE
3206,#NAME?,#NAME?,COURSE,Developing FPGA-accelerated cloud applications with SDAccel: Theory,10,4.615384615,808,13,Politecnico di Milano,Intermediate,https://www.coursera.org/learn/fpga-sdaccel-theory,TRUE
3207,#NAME?,#NAME?,COURSE,"Literacy Teaching and Learning: Aims, Approaches and Pedagogies",16,4.45,4069,20,University of Illinois at Urbana-Champaign,Beginner,https://www.coursera.org/learn/literacy-teaching-learning,TRUE
3208,z8DePRwAEea2DRIgXed_gw,z8DePRwAEea2DRIgXed_gw,COURSE,"Negotiation, Mediation, and Conflict Resolution - Capstone Project",14,4.807692308,1955,26,ESSEC Business School,Intermediate,https://www.coursera.org/learn/negotiation-project,TRUE
3210,vV93yuY6EeWL_g7p0NRPOw,vV93yuY6EeWL_g7p0NRPOw,COURSE,食品安全與毒理 (Food Safety & Toxicology),21,4.428571429,3191,21,National Taiwan University,Beginner,https://www.coursera.org/learn/shipin-anquan,TRUE
3211,pD1uvzvKEeWjyxInT4zYJQ,pD1uvzvKEeWjyxInT4zYJQ,COURSE,AIDS: Fear and Hope,14,4.793650794,8334,252,University of Michigan,Mixed,https://www.coursera.org/learn/aids-fear-hope,TRUE
3212,XwaYFAyFEeaoZBKRisF_Dw,XwaYFAyFEeaoZBKRisF_Dw,COURSE,New Approaches to Countering Terror: Countering Violent Extremism,8,4.5,122,2,"University of Maryland, College Park",Beginner,https://www.coursera.org/learn/countering-terror-violent-extremism,TRUE
3213,XH7GILLKEei2NBKp5lEkUA,XH7GILLKEei2NBKp5lEkUA,COURSE,Introduction to Hearing Loss,3,4.666666667,895,57,Icahn School of Medicine at Mount Sinai,Mixed,https://www.coursera.org/learn/hearing-loss,TRUE
3214,VncqK1pcEeaf-Qp81ahtrQ,VncqK1pcEeaf-Qp81ahtrQ,COURSE,Strategic Organization Design,11,4.595041322,2924,121,Ludwig-Maximilians-Universität München (LMU),Mixed,https://www.coursera.org/learn/organization-design,TRUE
3216,TE5yWMG5EeikXg7aK_-m0g,TE5yWMG5EeikXg7aK_-m0g,COURSE,3D Data Visualization for Science Communication,17,NA,540,0,University of Illinois at Urbana-Champaign,Beginner,https://www.coursera.org/learn/data-visualization-science-communication,TRUE
3217,S5Y40cL5Eea6CwrxGAW0VA,S5Y40cL5Eea6CwrxGAW0VA,COURSE,"Justice, Mercy and Mass Incarceration",29,4.807692308,3512,26,Vanderbilt University,Beginner,https://www.coursera.org/learn/massincarceration,TRUE
3218,NtRu6kfmEeWk9g4dP2hYVQ,NtRu6kfmEeWk9g4dP2hYVQ,COURSE,Введение в параллельное программирование с использованием OpenMP и MPI,26,4.564102564,4288,39,National Research Tomsk State University,Mixed,https://www.coursera.org/learn/parallelnoye-programmirovaniye,TRUE
3219,BpzMLzQ5EembiBK8qfzvgA,BpzMLzQ5EembiBK8qfzvgA,COURSE,Competencias digitales. Conceptos y herramientas básicas,14,4.615384615,1033,13,Universitat Autònoma de Barcelona,Beginner,https://www.coursera.org/learn/competencias-digitales-herramientas-basicas,TRUE
3220,AVCeb1TBEeWWpxI8aBTOyQ,AVCeb1TBEeWWpxI8aBTOyQ,COURSE,Inglés Empresarial: el márketing y ventas,17,4.675675676,12678,111,Arizona State University,Intermediate,https://www.coursera.org/learn/ingles-empresarial-marketing-ventas,TRUE
3221,9Ts-vzIDEeaTbQ5NZghBBw,9Ts-vzIDEeaTbQ5NZghBBw,COURSE,"Understanding China, 1700-2000: A Data Analytic Approach, Part 1",8,4.518518519,3898,54,The Hong Kong University of Science and Technology,Mixed,https://www.coursera.org/learn/understanding-china-history-part-1,TRUE
3222,8BiT4EokEeeJdBL3H0RODg,8BiT4EokEeeJdBL3H0RODg,COURSE,Taxation of Business Entities II: Pass-Through Entities,30,4.739130435,1597,23,University of Illinois at Urbana-Champaign,Intermediate,https://www.coursera.org/learn/taxation-business-entities-part-2,TRUE
3223,6GKIgtwaEeWbigpIjeBbbQ,6GKIgtwaEeWbigpIjeBbbQ,COURSE,财务会计概论（中文版）,22,4.849315068,4625,73,University of Pennsylvania,Mixed,https://www.coursera.org/learn/wharton-kuaiji,TRUE
3224,5UGFRKUVEeStrCIACxCS_Q,5UGFRKUVEeStrCIACxCS_Q,COURSE,"The American South: Its Stories, Music, and Art",10,4.438405797,30000,276,The University of North Carolina at Chapel Hill,Mixed,https://www.coursera.org/learn/the-south,TRUE
3225,03osAJejEeSA2iIACzAQrQ,03osAJejEeSA2iIACzAQrQ,COURSE,中医药与中华传统文化,31,4.266055046,16654,109,Shanghai Jiao Tong University,Mixed,https://www.coursera.org/learn/zhong-yi-yao-wen-hua,TRUE
3227,yrhPmHMHEeWKsgrp3VnvAw,yrhPmHMHEeWKsgrp3VnvAw,COURSE,Epidemics,21,4.795454545,3140,44,The University of Hong Kong,Beginner,https://www.coursera.org/learn/hkuepidemics,TRUE
3228,ulA8ZWdgEeW2DA58V0Z6GQ,ulA8ZWdgEeW2DA58V0Z6GQ,COURSE,On Being a Scientist,25,4.357142857,2715,14,Universiteit Leiden,Beginner,https://www.coursera.org/learn/scientist,TRUE
3229,qwVGRrgdEeWkwBIgnN7tuw,qwVGRrgdEeWkwBIgnN7tuw,COURSE,東坡詞 (Ci Poetry of Su Dong Po),17,4.814814815,7127,54,National Taiwan University,Beginner,https://www.coursera.org/learn/su-dongpo,TRUE
3230,n9z0CNCvEeWoww7Hc7148Q,n9z0CNCvEeWoww7Hc7148Q,COURSE,Strategies for winning. Meteorology in a round the world regatta,17,4.526315789,2071,57,Universitat de Barcelona,Mixed,https://www.coursera.org/learn/meteorology,TRUE
3231,lrqSjk8jEem5IQ5Koqu4WA,lrqSjk8jEem5IQ5Koqu4WA,COURSE,Computational Social Science Methods,17,NA,112,0,"University of California, Davis",Beginner,https://www.coursera.org/learn/computational-social-science-methods,TRUE
3232,lf2q-R6UEeSzvSIAC0KYCQ,lf2q-R6UEeSzvSIAC0KYCQ,COURSE,The Kennedy Half Century,10,4.627388535,21440,314,University of Virginia,Beginner,https://www.coursera.org/learn/kennedy,TRUE
3233,l9ryvRniEeWjrA6seF25aw,l9ryvRniEeWjrA6seF25aw,COURSE,杏林探宝——认知中药,26,4.626086957,8942,115,Shanghai Jiao Tong University,Mixed,https://www.coursera.org/learn/zhong-yao-zhi-shi,TRUE
3234,hEMZ5zJuEeaGtRI0HQleow,hEMZ5zJuEeaGtRI0HQleow,COURSE,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)",13,4.569230769,6850,130,Columbia University,Beginner,https://www.coursera.org/learn/hi-five-clinical,TRUE
3235,cyTV4mQ4EeigHxLo-xpvFg,cyTV4mQ4EeigHxLo-xpvFg,COURSE,Relativism,14,4,872,10,"University of California, Irvine",Intermediate,https://www.coursera.org/learn/relativism,TRUE
3236,SdYeiWN2Eei2cAqjQ01kKg,SdYeiWN2Eei2cAqjQ01kKg,COURSE,Future Healthcare Payment Models,13,4.444444444,716,9,Northeastern University ,Beginner,https://www.coursera.org/learn/healthcare-payment-models,TRUE
3237,PxtXqrjVEeaNVQ4ho5Fvgg,PxtXqrjVEeaNVQ4ho5Fvgg,COURSE,Homeland Security & Cybersecurity Connection - It's Not About the Terrorists,7,4.711656442,2817,163,University of Colorado Boulder,Beginner,https://www.coursera.org/learn/homeland-security-cybersecurity-connection,TRUE
3238,P4OiSYqvEeasSQqQKTLK_Q,P4OiSYqvEeasSQqQKTLK_Q,COURSE,Cyber Security in Manufacturing,8,4.586956522,2188,92,"The State University of New York, University at Buffalo",Beginner,https://www.coursera.org/learn/cyber-security-manufacturing,TRUE
3239,OlN4rbfmEeiV3hLuYXLyZg,OlN4rbfmEeiV3hLuYXLyZg,COURSE,現代文學導讀：詩、散文、小說,11,4.875,752,8,National Taiwan University,Beginner,https://www.coursera.org/learn/poetry-prose-novel,TRUE
3240,Kz1Vwnd_EeWKsgrp3VnvAw,Kz1Vwnd_EeWKsgrp3VnvAw,COURSE,Effectively delivering the news to your audience,9,4.734177215,6216,158,Michigan State University,Intermediate,https://www.coursera.org/learn/deliver-the-news,TRUE
3241,EFfe5dwJEeez4BKR_KlTkA,EFfe5dwJEeez4BKR_KlTkA,COURSE,Семантика (Московская семантическая школа и близкие теории),19,4.8,1779,5,National Research University Higher School of Economics,Mixed,https://www.coursera.org/learn/moscow-semantic-school,TRUE
3242,BkWivH6zEeSXPiIACxeBkA,BkWivH6zEeSXPiIACxeBkA,COURSE,Critical Perspectives on Management,14,4.75502008,10963,249,IE Business School,Mixed,https://www.coursera.org/learn/critical-management,TRUE
3243,2gfgMl2JEeWY_RLuY5ZrOQ,2gfgMl2JEeWY_RLuY5ZrOQ,COURSE,Entender el diseño,12,4.716475096,9205,261,Arizona State University,Mixed,https://www.coursera.org/learn/entender-diseno,TRUE
3244,1GEVSMf0EeiFRg5oiwrvWg,1GEVSMf0EeiFRg5oiwrvWg,COURSE,Healthcare Data Quality and Governance,8,4.555555556,1067,9,"University of California, Davis",Intermediate,https://www.coursera.org/learn/healthcare-data-quality-governance,TRUE
3245,0eRK5qElEeaUxQ4a06yGng,0eRK5qElEeaUxQ4a06yGng,COURSE,PrEParing: PrEP for Providers and Patients,12,4.705128205,2214,78,Johns Hopkins University,Beginner,https://www.coursera.org/learn/prep,TRUE
3248,xQHOMy81EeWPngoW78wA_Q,xQHOMy81EeWPngoW78wA_Q,COURSE,Federalism & Decentralization: Evaluating Africa's Track Record,11,4.608247423,5755,97,Universiteit Leiden,Mixed,https://www.coursera.org/learn/decentralization-africa,TRUE
3249,shV98lfdEeWT8xIUiEQHHQ,shV98lfdEeWT8xIUiEQHHQ,COURSE,Scholarly Communication,14,4.561151079,11351,139,Moscow Institute of Physics and Technology,Intermediate,https://www.coursera.org/learn/scholarly-communication,TRUE
3250,rAY3Bp_JEeajJhIEs83WWg,rAY3Bp_JEeajJhIEs83WWg,COURSE,行銷典範轉移: 變動中的消費世界 (Marketing in a changing world),25,4.795454545,6421,88,National Taiwan University,Beginner,https://www.coursera.org/learn/taiwan-marketing-stp-crm,TRUE
3251,nRPPU4cIEemnYBKoCytk8g,nRPPU4cIEemnYBKoCytk8g,COURSE,Optimizing Machine Learning Performance,15,4.6,562,5,Alberta Machine Intelligence Institute,Mixed,https://www.coursera.org/learn/optimize-machine-learning-model-performance,TRUE
3252,i1UjWyykEeaMjA6stS_New,i1UjWyykEeaMjA6stS_New,COURSE,Sustainable Vikings:  Sustainability & Corporate Social Responsibility in Scandinavia,16,4.813953488,2164,43,Copenhagen Business School,Beginner,https://www.coursera.org/learn/sustainability-csr-scandinavia,TRUE
3253,hb2kM-SqEeavJhLJu8-cXg,hb2kM-SqEeavJhLJu8-cXg,COURSE,Kinetics: Studying Spacecraft Motion,26,4.823529412,4074,34,University of Colorado Boulder,Advanced,https://www.coursera.org/learn/spacecraft-dynamics-kinetics,TRUE
3254,h-61H8VVEeiCWRL0859yPg,h-61H8VVEeiCWRL0859yPg,COURSE,A Scientific Approach to Innovation Management,14,4.571428571,768,7,Università Bocconi,Mixed,https://www.coursera.org/learn/scientific-approach-innovation-management,TRUE
3255,cdBWwMNwEeS3kiIACx2NTg,cdBWwMNwEeS3kiIACx2NTg,COURSE,人体生理学导论（中文版）,27,4.802197802,15886,91,Duke University,Mixed,https://www.coursera.org/learn/sheng-li-xue,TRUE
3256,brl1PE5lEea_wxLaOPmepQ,brl1PE5lEea_wxLaOPmepQ,COURSE,International Business Environment,10,4.689655172,3532,174,University of London,Mixed,https://www.coursera.org/learn/global-business-environment,TRUE
3257,WKY1X7TrEeWoKQ4rUD57pQ,WKY1X7TrEeWoKQ4rUD57pQ,COURSE,Chinese Politics Part 2 – China and the World,19,4.753623188,4948,69,The Hong Kong University of Science and Technology,Mixed,https://www.coursera.org/learn/chinese-politics-2,TRUE
3258,W46PNPB0EeWTgg7cwVeSqQ,W46PNPB0EeWTgg7cwVeSqQ,COURSE,悖论：思维的魔方,26,4.8125,4979,32,Peking University,Beginner,https://www.coursera.org/learn/bei-lun,TRUE
3259,TStOsUBsEemALBIvXOE4Gg,TStOsUBsEemALBIvXOE4Gg,COURSE,Emprendiendo en STEM,22,NA,764,0,Universidad Austral,Beginner,https://www.coursera.org/learn/emprendiendo-en-stem,TRUE
3260,SZB6rKVCEeiDLw40mY7PiA,SZB6rKVCEeiDLw40mY7PiA,COURSE,Population Health: Study Design,17,4.2,768,10,Universiteit Leiden,Intermediate,https://www.coursera.org/learn/population-health-study-design,TRUE
3261,S1JYY05lEeaNVA7r6h-zAw,S1JYY05lEeaNVA7r6h-zAw,COURSE,Statistics for International Business,16,3.653061224,4274,147,University of London,Mixed,https://www.coursera.org/learn/statistics-international-business,TRUE
3262,LZy7wqq8Eei4yg7poGjPZg,LZy7wqq8Eei4yg7poGjPZg,COURSE,Основы налогообложения бизнеса в России,23,3.714285714,1103,21,Saint Petersburg State University,Mixed,https://www.coursera.org/learn/nalogooblozheniye-biznesa,TRUE
3263,IVZmz5DeEeiQHw5xPJAuLA,IVZmz5DeEeiQHw5xPJAuLA,COURSE,Юридическое оформление инвестиционных идей,28,4.636363636,1682,11,National Research University Higher School of Economics,Mixed,https://www.coursera.org/learn/law-invest-ideas,TRUE
3264,Atq3ziANEeWKeQ6ae81EbQ,Atq3ziANEeWKeQ6ae81EbQ,COURSE,3.- El Cálculo - Modelo Cúbico,16,4.709401709,8336,117,Tecnológico de Monterrey,Mixed,https://www.coursera.org/learn/calculo-3,TRUE
3265,A5jeDWhuEeak0hLPfPzoPw,A5jeDWhuEeak0hLPfPzoPw,COURSE,Personal Leadership Development Planning and Leading High Performing Teams,14,4.55,2205,40,Rice University,Beginner,https://www.coursera.org/learn/leadership-development-planning,TRUE
3266,7ThdoiE7EeauJhIhAQHNmQ,7ThdoiE7EeauJhIhAQHNmQ,COURSE,Planification et Design de Systèmes et Technologies d’Assainissement,12,4.690721649,3610,97,École Polytechnique Fédérale de Lausanne,Intermediate,https://www.coursera.org/learn/sanitation-fr,TRUE
3268,5uY4gGkTEeSOPSIAC2gGHg,5uY4gGkTEeSOPSIAC2gGHg,COURSE,Beyond Silicon Valley: Growing Entrepreneurship in Transitioning Economies,18,4.4375,34635,112,Case Western Reserve University,Mixed,https://www.coursera.org/learn/entrepreneurship-development,TRUE
3269,4moScUqtEeiKBBJnjV2o_g,4moScUqtEeiKBBJnjV2o_g,COURSE,Methods of Surface Analysis,15,4.857142857,822,14,National Research Nuclear University MEPhI,Intermediate,https://www.coursera.org/learn/methods-surface-analysis,TRUE
3270,3VZYG4kSEeiCEBJK_HZFrg,3VZYG4kSEeiCEBJK_HZFrg,COURSE,Meaningful Predictive Modeling,10,4.238095238,1351,21,University of California San Diego,Intermediate,https://www.coursera.org/learn/meaningful-predictive-modeling,TRUE
3271,y2NOaokrEeWSMw6QLoDNsQ,y2NOaokrEeWSMw6QLoDNsQ,COURSE,Frontières en tous genres,23,4.916666667,1580,12,University of Geneva,Beginner,https://www.coursera.org/learn/geographie-politique-culturelle-frontieres,TRUE
3272,qF20_N8YEeSg1CIAC5NHJw,qF20_N8YEeSg1CIAC5NHJw,COURSE,Music's Big Bang: The Genesis of Rock 'n' Roll,12,4.703703704,4649,54,University of Florida,Beginner,https://www.coursera.org/learn/rock-and-roll-music,TRUE
3273,mIVIotyJEeWcBg435JRSdw,mIVIotyJEeWcBg435JRSdw,COURSE,Business Models for Innovative Care for Older People,7,4.49,5055,100,University of Copenhagen,Intermediate,https://www.coursera.org/learn/business-models-innovative-care,TRUE
3275,l1UVx4cqEeWRYRLoE9jCoQ,l1UVx4cqEeWRYRLoE9jCoQ,COURSE,"American Education Reform: History, Policy, Practice",19,4.787878788,6791,66,University of Pennsylvania,Mixed,https://www.coursera.org/learn/edref,TRUE
3276,k2Ty4TonEeWO-Qq6rEZAow,k2Ty4TonEeWO-Qq6rEZAow,COURSE,Games without Chance: Combinatorial Game Theory,7,4.323529412,12700,136,Georgia Institute of Technology,Mixed,https://www.coursera.org/learn/combinatorial-game-theory,TRUE
3277,gPmGQZoiEeWXlw53nZA94w,gPmGQZoiEeWXlw53nZA94w,COURSE,Advanced Instructional Strategies in the Virtual Classroom,8,4.230088496,5879,113,"University of California, Irvine",Mixed,https://www.coursera.org/learn/teaching-strategies,TRUE
3278,ehduduTdEeaFIA5vdqGHzA,ehduduTdEeaFIA5vdqGHzA,COURSE,Potenciando mi aprendizaje en el primer año de Universidad,10,4.708333333,4795,72,Universidad de Chile,Beginner,https://www.coursera.org/learn/potenciando-aprendizaje,TRUE
3279,cyY9st83EeaOxRITIX-jtA,cyY9st83EeaOxRITIX-jtA,COURSE,Global Impact: Business Ethics,9,4.8,2105,70,University of Illinois at Urbana-Champaign,Intermediate,https://www.coursera.org/learn/business-ethics,TRUE
3281,TsUeZsYWEeaC8A4xSdXAbg,TsUeZsYWEeaC8A4xSdXAbg,COURSE,Achieving Your Optimal Performance,9,4.5,3069,20,University of California San Diego,Beginner,https://www.coursera.org/learn/achieving-your-optimal-performance,TRUE
3282,SruyQcZpEeewQAoxdmVzyg,SruyQcZpEeewQAoxdmVzyg,COURSE,Building Fintech Startups in Emerging Markets,13,5,603,2,University of Cape Town,Beginner,https://www.coursera.org/learn/building-fintech-startups,TRUE
3283,Q9PZdQsUEeqAyhJ_0dX92w,Q9PZdQsUEeqAyhJ_0dX92w,COURSE,Lesson | Business English Skills: How to Write Effective Openings and Closings to Emails,4,5,165,2,University of Washington,Intermediate,https://www.coursera.org/learn/lesson-business-english-skills-how-to-write-effective-openings-and-closings-to-emails,TRUE
3284,N7ofB_R3EeiXAw4weXbA_A,N7ofB_R3EeiXAw4weXbA_A,COURSE,Introduction to Advanced Vibrations,14,4.666666667,557,3,Korea Advanced Institute of Science and Technology(KAIST),Intermediate,https://www.coursera.org/learn/introduction-advanced-vibrations,TRUE
3285,B2Y113V9Eee9zQ4Zcgxj4g,B2Y113V9Eee9zQ4Zcgxj4g,COURSE,Criterios para la Gestión y el Aseguramiento de la Calidad en la Educación Superior,21,4.306122449,3088,49,Universidad de Chile,Beginner,https://www.coursera.org/learn/calidadeducacionsuperior,TRUE
3286,8gkNsucfEeW1aA7Yx3Citw,8gkNsucfEeW1aA7Yx3Citw,COURSE,Communication Skills for University Success,16,4.592592593,4834,27,The University of Sydney,Beginner,https://www.coursera.org/learn/communication-skills,TRUE
3287,8bBOr15WEeW5iQpSR8Sfhw,8bBOr15WEeW5iQpSR8Sfhw,COURSE,Foundations for Assisting in Home Care,23,4.6,4576,70,The State University of New York,Mixed,https://www.coursera.org/learn/home-care,TRUE
3288,7U36obXsEeiltQrMgsfOHg,7U36obXsEeiltQrMgsfOHg,COURSE,Estrategia Empresarial,12,4.666666667,1127,9,Universidad Austral,Beginner,https://www.coursera.org/learn/estrategia-empresarial,TRUE
3289,7GFLpG5wEeWSPQr3Cum54Q,7GFLpG5wEeWSPQr3Cum54Q,COURSE,"Doping : Sports, Organizations and Sciences",10,4.553672316,5055,177,University of Lausanne,Mixed,https://www.coursera.org/learn/doping,TRUE
3290,7BnPwFAnEeal6Q45aayEvw,7BnPwFAnEeal6Q45aayEvw,COURSE,Social Business Model and Planning for Social Innovation,15,4.636363636,4336,55,Copenhagen Business School,Beginner,https://www.coursera.org/learn/social-business-model,TRUE
3291,0zQ5g82xEeeDaxJqd7j5uA,0zQ5g82xEeeDaxJqd7j5uA,COURSE,Chinese Characters for beginner (2)    汉字(2),37,4.695652174,1407,23,Peking University,Intermediate,https://www.coursera.org/learn/hanzi-2,TRUE
3292,zHecr8aQEea1BQoAtCG2hg,zHecr8aQEea1BQoAtCG2hg,COURSE,Применение производной и интеграла в курсе общей физики,14,4.318181818,2080,22,National Research Nuclear University MEPhI,Mixed,https://www.coursera.org/learn/proizvodnaya-i-integral-v-fizike,TRUE
